secret_word,starting_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
truce,crane,3 guesses,2,price,BGBGG,1.5849625007211559,3,1
truce,crane,3 guesses,3,truce,GGGGG,0.0,1,1
truck,crane,3 guesses,1,crane,YGBBB,-1.0,2315,7
truck,crane,3 guesses,2,trick,GGBGG,2.5216406363433186,7,1
truck,crane,3 guesses,3,truck,GGGGG,0.0,1,1
truer,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
truer,crane,4 guesses,2,sever,BBBGY,4.260015006861911,143,13
truer,crane,4 guesses,3,ruder,YYBGG,3.180832987205441,13,1
truer,crane,4 guesses,4,truer,GGGGG,0.0,1,1
truly,crane,4 guesses,1,crane,BGBBB,-1.0,2315,50
truly,crane,4 guesses,2,droit,BGBBY,4.08637013015618,50,6
truly,crane,4 guesses,3,tryst,GGYBB,2.584962500721156,6,1
truly,crane,4 guesses,4,truly,GGGGG,0.0,1,1
trump,crane,4 guesses,1,crane,BGBBB,-1.0,2315,50
trump,crane,4 guesses,2,droit,BGBBY,4.08637013015618,50,6
trump,crane,4 guesses,3,tryst,GGBBB,2.584962500721156,6,1
trump,crane,4 guesses,4,trump,GGGGG,0.0,1,1
trunk,crane,4 guesses,1,crane,BGBGB,-1.0,2315,17
trunk,crane,4 guesses,2,grind,BGBGB,3.1307179879273748,17,3
trunk,crane,4 guesses,3,brunt,BGGGY,1.5849625007211559,3,1
trunk,crane,4 guesses,4,trunk,GGGGG,0.0,1,1
truss,crane,4 guesses,1,crane,BGBBB,-1.0,2315,50
truss,crane,4 guesses,2,droit,BGBBY,4.08637013015618,50,6
truss,crane,4 guesses,3,tryst,GGBYB,2.584962500721156,6,1
truss,crane,4 guesses,4,truss,GGGGG,0.0,1,1
trust,crane,4 guesses,1,crane,BGBBB,-1.0,2315,50
trust,crane,4 guesses,2,droit,BGBBY,4.08637013015618,50,6
trust,crane,4 guesses,3,tryst,GGBGG,2.584962500721156,6,1
trust,crane,4 guesses,4,trust,GGGGG,0.0,1,1
truth,crane,4 guesses,1,crane,BGBBB,-1.0,2315,50
truth,crane,4 guesses,2,droit,BGBBY,4.08637013015618,50,6
truth,crane,4 guesses,3,tryst,YGBBB,2.584962500721156,6,1
truth,crane,4 guesses,4,truth,GGGGG,0.0,1,1
tryst,crane,3 guesses,1,crane,BGBBB,-1.0,2315,50
tryst,crane,3 guesses,2,droit,BGBBY,4.08637013015618,50,6
tryst,crane,3 guesses,3,tryst,GGGGG,2.584962500721156,6,1
tubal,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
tubal,crane,4 guesses,2,pilot,BBYBY,4.938599566165265,143,3
tubal,crane,4 guesses,3,fatal,BBYGG,1.5849625007211559,3,1
tubal,crane,4 guesses,4,tubal,GGGGG,0.0,1,1
tuber,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
tuber,crane,4 guesses,2,sever,BBBGG,4.260015006861911,143,34
tuber,crane,4 guesses,3,outer,BGYGG,2.8739810481273578,34,1
tuber,crane,4 guesses,4,tuber,GGGGG,0.0,1,1
tulip,crane,3 guesses,1,crane,BBBBB,-1.0,2315,263
tulip,crane,3 guesses,2,spilt,BYYYY,5.519877237961287,263,1
tulip,crane,3 guesses,3,tulip,GGGGG,0.0,1,1
tulle,crane,3 guesses,1,crane,BBBBG,-1.0,2315,76
tulle,crane,3 guesses,2,guilt,BGBYY,4.934895277366996,76,1
tulle,crane,3 guesses,3,tulle,GGGGG,0.0,1,1
tumor,crane,3 guesses,1,crane,BYBBB,-1.0,2315,91
tumor,crane,3 guesses,2,south,BYYYB,5.203287667886994,91,3
tumor,crane,3 guesses,3,tumor,GGGGG,1.5849625007211559,3,1
tunic,crane,3 guesses,1,crane,YBBYB,-1.0,2315,22
tunic,crane,3 guesses,2,lunch,BGGYB,3.4085490968753076,22,1
tunic,crane,3 guesses,3,tunic,GGGGG,0.0,1,1
turbo,crane,4 guesses,1,crane,BYBBB,-1.0,2315,91
turbo,crane,4 guesses,2,south,BYYYB,5.203287667886994,91,3
turbo,crane,4 guesses,3,tumor,GGBYY,1.5849625007211559,3,1
turbo,crane,4 guesses,4,turbo,GGGGG,0.0,1,1
tutor,crane,4 guesses,1,crane,BYBBB,-1.0,2315,91
tutor,crane,4 guesses,2,south,BYYYB,5.203287667886994,91,3
tutor,crane,4 guesses,3,tumor,YGBGG,1.5849625007211559,3,1
tutor,crane,4 guesses,4,tutor,GGGGG,0.0,1,1
twang,crane,4 guesses,1,crane,BBGGB,-1.0,2315,16
twang,crane,4 guesses,2,stank,BYGGB,2.98345859334435,16,3
twang,crane,4 guesses,3,giant,YBGGY,1.5849625007211559,3,1
twang,crane,4 guesses,4,twang,GGGGG,0.0,1,1
tweak,crane,4 guesses,1,crane,BBYBY,-1.0,2315,48
tweak,crane,4 guesses,2,petal,BYYGB,4.553508854797679,48,6
tweak,crane,4 guesses,3,steak,BYGGG,2.2516291673878226,6,1
tweak,crane,4 guesses,4,tweak,GGGGG,0.0,1,1
tweed,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
tweed,crane,3 guesses,2,sleet,BBGGY,5.40417109232179,153,2
tweed,crane,3 guesses,3,tweed,GGGGG,1.0,2,1
tweet,crane,4 guesses,1,crane,BBBBY,-1.0,2315,153
tweet,crane,4 guesses,2,sleet,BBGGY,5.40417109232179,153,2
tweet,crane,4 guesses,3,tweed,YGGGB,1.0,2,1
tweet,crane,4 guesses,4,tweet,GGGGG,0.0,1,1
twice,crane,4 guesses,1,crane,YBBBG,-1.0,2315,7
twice,crane,4 guesses,2,scope,BYBBG,2.1280852788913944,7,3
twice,crane,4 guesses,3,juice,BBGGG,1.5849625007211559,3,1
twice,crane,4 guesses,4,twice,GGGGG,0.0,1,1
twine,crane,4 guesses,1,crane,BBBGG,-1.0,2315,11
twine,crane,4 guesses,2,phone,BBBGG,2.9139770731827523,11,2
twine,crane,4 guesses,3,swine,BGGGG,1.0,2,1
twine,crane,4 guesses,4,twine,GGGGG,0.0,1,1
twirl,crane,4 guesses,1,crane,BYBBB,-1.0,2315,91
twirl,crane,4 guesses,2,south,BBBYB,5.203287667886994,91,2
twirl,crane,4 guesses,3,flirt,BYGGY,1.0,2,1
twirl,crane,4 guesses,4,twirl,GGGGG,0.0,1,1
twist,crane,3 guesses,1,crane,BBBBB,-1.0,2315,263
twist,crane,3 guesses,2,spilt,YBGBY,5.519877237961287,263,1
twist,crane,3 guesses,3,twist,GGGGG,0.0,1,1
twixt,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
twixt,crane,4 guesses,2,spilt,BBGBY,5.519877237961287,263,2
twixt,crane,4 guesses,3,thigh,YBGBB,1.0,2,1
twixt,crane,4 guesses,4,twixt,GGGGG,0.0,1,1
tying,crane,4 guesses,1,crane,BBBGB,-1.0,2315,54
tying,crane,4 guesses,2,gusto,YBBYB,4.480924770321409,54,2
tying,crane,4 guesses,3,thing,GBGGG,1.0,2,1
tying,crane,4 guesses,4,tying,GGGGG,0.0,1,1
udder,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
udder,crane,4 guesses,2,sever,BBBGG,4.260015006861911,143,34
udder,crane,4 guesses,3,outer,BYBGG,2.8739810481273578,34,3
udder,crane,4 guesses,4,udder,GGGGG,1.5849625007211559,3,1
ulcer,crane,3 guesses,1,crane,YYBBY,-1.0,2315,11
ulcer,crane,3 guesses,2,recut,YYGYB,2.9139770731827523,11,1
ulcer,crane,3 guesses,3,ulcer,GGGGG,0.0,1,1
ultra,crane,4 guesses,1,crane,BYYBB,-1.0,2315,76
ultra,crane,4 guesses,2,lorry,YBBGB,4.36022985577874,76,2
ultra,crane,4 guesses,3,alarm,YGBGB,1.0,2,1
ultra,crane,4 guesses,4,ultra,GGGGG,0.0,1,1
umbra,crane,4 guesses,1,crane,BYYBB,-1.0,2315,76
umbra,crane,4 guesses,2,lorry,BBBGB,4.36022985577874,76,4
umbra,crane,4 guesses,3,apart,YBBGB,2.0,4,1
umbra,crane,4 guesses,4,umbra,GGGGG,0.0,1,1
uncle,crane,3 guesses,1,crane,YBBYG,-1.0,2315,7
uncle,crane,3 guesses,2,mince,BBYYG,2.2359263506290326,7,1
uncle,crane,3 guesses,3,uncle,GGGGG,0.0,1,1
uncut,crane,3 guesses,1,crane,YBBYB,-1.0,2315,22
uncut,crane,3 guesses,2,lunch,BYYYB,3.4085490968753076,22,1
uncut,crane,3 guesses,3,uncut,GGGGG,0.0,1,1
under,crane,3 guesses,1,crane,BYBYY,-1.0,2315,29
under,crane,3 guesses,2,inter,BGBGG,3.6764409086968683,29,1
under,crane,3 guesses,3,under,GGGGG,0.0,1,1
undid,crane,4 guesses,1,crane,BBBYB,-1.0,2315,59
undid,crane,4 guesses,2,pilot,BYBBB,4.590459473810524,59,5
undid,crane,4 guesses,3,fungi,BYYBY,2.321928094887362,5,1
undid,crane,4 guesses,4,undid,GGGGG,0.0,1,1
undue,crane,3 guesses,1,crane,BBBYG,-1.0,2315,15
undue,crane,3 guesses,2,snide,BGBYG,3.506890595608518,15,1
undue,crane,3 guesses,3,undue,GGGGG,0.0,1,1
unfed,crane,3 guesses,1,crane,BBBYY,-1.0,2315,66
unfed,crane,3 guesses,2,solid,BBBBG,4.244592416871023,66,3
unfed,crane,3 guesses,3,unfed,GGGGG,1.5849625007211559,3,1
unfit,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
unfit,crane,3 guesses,2,pilot,BYBBG,4.590459473810524,59,1
unfit,crane,3 guesses,3,unfit,GGGGG,0.0,1,1
unify,crane,4 guesses,1,crane,BBBYB,-1.0,2315,59
unify,crane,4 guesses,2,pilot,BYBBB,4.590459473810524,59,5
unify,crane,4 guesses,3,fungi,YYYBY,2.321928094887362,5,1
unify,crane,4 guesses,4,unify,GGGGG,0.0,1,1
union,crane,4 guesses,1,crane,BBBYB,-1.0,2315,59
union,crane,4 guesses,2,pilot,BYBGB,4.590459473810524,59,2
union,crane,4 guesses,3,inbox,YYBGB,1.0,2,1
union,crane,4 guesses,4,union,GGGGG,0.0,1,1
unite,crane,4 guesses,1,crane,BBBYG,-1.0,2315,15
unite,crane,4 guesses,2,snide,BGGBG,3.506890595608518,15,2
unite,crane,4 guesses,3,knife,BGGBG,1.0,2,1
unite,crane,4 guesses,4,unite,GGGGG,0.0,1,1
unity,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
unity,crane,3 guesses,2,pilot,BYBBY,4.590459473810524,59,1
unity,crane,3 guesses,3,unity,GGGGG,0.0,1,1
unlit,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
unlit,crane,3 guesses,2,pilot,BYGBG,4.590459473810524,59,1
unlit,crane,3 guesses,3,unlit,GGGGG,0.0,1,1
unmet,crane,4 guesses,1,crane,BBBYY,-1.0,2315,66
unmet,crane,4 guesses,2,solid,BBBBB,4.244592416871023,66,10
unmet,crane,4 guesses,3,venue,BYYYB,3.321928094887362,10,1
unmet,crane,4 guesses,4,unmet,GGGGG,0.0,1,1
unset,crane,4 guesses,1,crane,BBBYY,-1.0,2315,66
unset,crane,4 guesses,2,solid,YBBBB,4.244592416871023,66,4
unset,crane,4 guesses,3,sense,YYYBB,2.0,4,1
unset,crane,4 guesses,4,unset,GGGGG,0.0,1,1
untie,crane,3 guesses,1,crane,BBBYG,-1.0,2315,15
untie,crane,3 guesses,2,snide,BGYBG,3.506890595608518,15,1
untie,crane,3 guesses,3,untie,GGGGG,0.0,1,1
until,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
until,crane,3 guesses,2,pilot,BYYBY,4.590459473810524,59,1
until,crane,3 guesses,3,until,GGGGG,0.0,1,1
unwed,crane,4 guesses,1,crane,BBBYY,-1.0,2315,66
unwed,crane,4 guesses,2,solid,BBBBG,4.244592416871023,66,3
unwed,crane,4 guesses,3,unfed,GGBGG,1.5849625007211559,3,1
unwed,crane,4 guesses,4,unwed,GGGGG,0.0,1,1
unzip,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
unzip,crane,3 guesses,2,pilot,YYBBB,4.590459473810524,59,1
unzip,crane,3 guesses,3,unzip,GGGGG,0.0,1,1
upper,crane,5 guesses,1,crane,BYBBY,-1.0,2315,143
upper,crane,5 guesses,2,sever,BBBGG,4.260015006861911,143,34
upper,crane,5 guesses,3,outer,BYBGG,2.8739810481273578,34,3
upper,crane,5 guesses,4,udder,GBBGG,1.5849625007211559,3,1
upper,crane,5 guesses,5,upper,GGGGG,0.0,1,1
upset,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
upset,crane,3 guesses,2,sleet,YBBGG,5.40417109232179,153,1
upset,crane,3 guesses,3,upset,GGGGG,0.0,1,1
urban,crane,3 guesses,1,crane,BGYYB,-1.0,2315,4
urban,crane,3 guesses,2,groan,BGBGG,2.0,4,1
urban,crane,3 guesses,3,urban,GGGGG,0.0,1,1
urine,crane,4 guesses,1,crane,BGBGG,-1.0,2315,5
urine,crane,4 guesses,2,prone,BGBGG,1.9219280948873623,5,2
urine,crane,4 guesses,3,brine,BGGGG,1.0,2,1
urine,crane,4 guesses,4,urine,GGGGG,0.0,1,1
usage,crane,4 guesses,1,crane,BBGBG,-1.0,2315,30
usage,crane,4 guesses,2,stale,YBGBG,3.2382953819095213,30,2
usage,crane,4 guesses,3,phase,BBGYG,1.0,2,1
usage,crane,4 guesses,4,usage,GGGGG,0.0,1,1
usher,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
usher,crane,4 guesses,2,sever,YBBGG,4.260015006861911,143,5
usher,crane,4 guesses,3,loser,BBYGG,1.9219280948873623,5,1
usher,crane,4 guesses,4,usher,GGGGG,0.0,1,1
using,crane,4 guesses,1,crane,BBBGB,-1.0,2315,54
using,crane,4 guesses,2,gusto,YYYBB,4.480924770321409,54,3
using,crane,4 guesses,3,slung,YBYGG,1.5849625007211559,3,1
using,crane,4 guesses,4,using,GGGGG,0.0,1,1
usual,crane,5 guesses,1,crane,BBYBB,-1.0,2315,143
usual,crane,5 guesses,2,pilot,BBYBB,4.938599566165265,143,13
usual,crane,5 guesses,3,sally,YYYBB,3.238901256602631,13,2
usual,crane,5 guesses,4,basal,BBYGG,1.0,2,1
usual,crane,5 guesses,5,usual,GGGGG,0.0,1,1
usurp,crane,3 guesses,1,crane,BYBBB,-1.0,2315,91
usurp,crane,3 guesses,2,south,YBYBB,5.203287667886994,91,2
usurp,crane,3 guesses,3,usurp,GGGGG,1.0,2,1
utile,crane,3 guesses,1,crane,BBBBG,-1.0,2315,76
utile,crane,3 guesses,2,guilt,BYGGY,4.934895277366996,76,1
utile,crane,3 guesses,3,utile,GGGGG,0.0,1,1
utter,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
utter,crane,4 guesses,2,sever,BBBGG,4.260015006861911,143,34
utter,crane,4 guesses,3,outer,BYYGG,2.8739810481273578,34,1
utter,crane,4 guesses,4,utter,GGGGG,0.0,1,1
vague,crane,4 guesses,1,crane,BBYBG,-1.0,2315,54
vague,crane,4 guesses,2,basil,BGBBB,4.019876678613265,54,6
vague,crane,4 guesses,3,gauge,YGYBG,2.2516291673878226,6,1
vague,crane,4 guesses,4,vague,GGGGG,0.0,1,1
valet,crane,3 guesses,1,crane,BBYBY,-1.0,2315,48
valet,crane,3 guesses,2,petal,BYYYY,4.553508854797679,48,1
valet,crane,3 guesses,3,valet,GGGGG,0.0,1,1
valid,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
valid,crane,3 guesses,2,pilot,BYGBB,4.938599566165265,143,1
valid,crane,3 guesses,3,valid,GGGGG,0.0,1,1
valor,crane,3 guesses,1,crane,BYYBB,-1.0,2315,76
valor,crane,3 guesses,2,lorry,YYYBB,4.36022985577874,76,1
valor,crane,3 guesses,3,valor,GGGGG,0.0,1,1
value,crane,4 guesses,1,crane,BBYBG,-1.0,2315,54
value,crane,4 guesses,2,basil,BGBBY,4.019876678613265,54,7
value,crane,4 guesses,3,halve,BGGYG,1.8423709931771084,7,2
value,crane,4 guesses,4,value,GGGGG,1.0,2,1
valve,crane,5 guesses,1,crane,BBYBG,-1.0,2315,54
valve,crane,5 guesses,2,basil,BGBBY,4.019876678613265,54,7
valve,crane,5 guesses,3,halve,BGGYG,1.8423709931771084,7,2
valve,crane,5 guesses,4,value,YGGBG,1.0,2,1
valve,crane,5 guesses,5,valve,GGGGG,0.0,1,1
vapid,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
vapid,crane,4 guesses,2,pilot,YYBBB,4.938599566165265,143,2
vapid,crane,4 guesses,3,aphid,YYBGG,1.0,2,1
vapid,crane,4 guesses,4,vapid,GGGGG,0.0,1,1
vapor,crane,4 guesses,1,crane,BYYBB,-1.0,2315,76
vapor,crane,4 guesses,2,lorry,BYYBB,4.36022985577874,76,8
vapor,crane,4 guesses,3,favor,BGYGG,2.75,8,1
vapor,crane,4 guesses,4,vapor,GGGGG,0.0,1,1
vault,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
vault,crane,4 guesses,2,pilot,BBYBG,4.938599566165265,143,3
vault,crane,4 guesses,3,fault,BGGGG,1.5849625007211559,3,1
vault,crane,4 guesses,4,vault,GGGGG,0.0,1,1
vaunt,crane,FAILED,1,crane,BBYGB,-1.0,2315,18
vaunt,crane,FAILED,2,faint,BGBGG,2.7471671973069336,18,5
vaunt,crane,FAILED,3,daunt,BGGGG,0.7219280948873623,5,4
vaunt,crane,FAILED,4,gaunt,BGGGG,0.8112781244591327,4,3
vaunt,crane,FAILED,5,haunt,BGGGG,0.9182958340544893,3,2
vaunt,crane,FAILED,6,jaunt,BGGGG,1.0,2,1
vegan,crane,4 guesses,1,crane,BBYYY,-1.0,2315,21
vegan,crane,4 guesses,2,laden,BYBYG,3.630412660873998,21,2
vegan,crane,4 guesses,3,began,BGGGG,1.0,2,1
vegan,crane,4 guesses,4,vegan,GGGGG,0.0,1,1
venom,crane,4 guesses,1,crane,BBBYY,-1.0,2315,66
venom,crane,4 guesses,2,solid,BYBBB,4.244592416871023,66,4
venom,crane,4 guesses,3,enjoy,YYBGB,2.0,4,1
venom,crane,4 guesses,4,venom,GGGGG,0.0,1,1
venue,crane,3 guesses,1,crane,BBBYY,-1.0,2315,66
venue,crane,3 guesses,2,solid,BBBBB,4.244592416871023,66,10
venue,crane,3 guesses,3,venue,GGGGG,3.321928094887362,10,1
verge,crane,3 guesses,1,crane,BYBBY,-1.0,2315,143
verge,crane,3 guesses,2,sever,BYYBY,4.260015006861911,143,3
verge,crane,3 guesses,3,verge,GGGGG,1.5849625007211559,3,1
verse,crane,3 guesses,1,crane,BYBBY,-1.0,2315,143
verse,crane,3 guesses,2,sever,YYYBY,4.260015006861911,143,1
verse,crane,3 guesses,3,verse,GGGGG,0.0,1,1
verso,crane,3 guesses,1,crane,BYBBY,-1.0,2315,143
verso,crane,3 guesses,2,sever,YGYBY,4.260015006861911,143,1
verso,crane,3 guesses,3,verso,GGGGG,0.0,1,1
verve,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
verve,crane,4 guesses,2,sever,BYYBY,4.260015006861911,143,3
verve,crane,4 guesses,3,verge,YGGBG,1.5849625007211559,3,1
verve,crane,4 guesses,4,verve,GGGGG,0.0,1,1
vicar,crane,3 guesses,1,crane,YYYBB,-1.0,2315,8
vicar,crane,3 guesses,2,scram,BYYGB,3.0,8,1
vicar,crane,3 guesses,3,vicar,GGGGG,0.0,1,1
video,crane,4 guesses,1,crane,BBBBY,-1.0,2315,153
video,crane,4 guesses,2,sleet,BBBGB,5.40417109232179,153,4
video,crane,4 guesses,3,dopey,YYBGB,2.0,4,1
video,crane,4 guesses,4,video,GGGGG,0.0,1,1
vigil,crane,5 guesses,1,crane,BBBBB,-1.0,2315,263
vigil,crane,5 guesses,2,spilt,BBYYB,5.519877237961287,263,14
vigil,crane,5 guesses,3,filly,BYYBB,3.09306920777189,14,2
vigil,crane,5 guesses,4,livid,YGYGB,1.0,2,1
vigil,crane,5 guesses,5,vigil,GGGGG,0.0,1,1
vigor,crane,4 guesses,1,crane,BYBBB,-1.0,2315,91
vigor,crane,4 guesses,2,south,BYBBB,5.203287667886994,91,9
vigor,crane,4 guesses,3,floor,BBBGG,2.94770277922009,9,1
vigor,crane,4 guesses,4,vigor,GGGGG,0.0,1,1
villa,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
villa,crane,3 guesses,2,pilot,BGYBB,4.938599566165265,143,1
villa,crane,3 guesses,3,villa,GGGGG,0.0,1,1
vinyl,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
vinyl,crane,3 guesses,2,pilot,BGYBB,4.590459473810524,59,1
vinyl,crane,3 guesses,3,vinyl,GGGGG,0.0,1,1
viola,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
viola,crane,3 guesses,2,pilot,BGYYB,4.938599566165265,143,1
viola,crane,3 guesses,3,viola,GGGGG,0.0,1,1
viper,crane,3 guesses,1,crane,BYBBY,-1.0,2315,143
viper,crane,3 guesses,2,sever,BBYGG,4.260015006861911,143,2
viper,crane,3 guesses,3,viper,GGGGG,1.0,2,1
viral,crane,4 guesses,1,crane,BYYBB,-1.0,2315,76
viral,crane,4 guesses,2,lorry,YBGBB,4.36022985577874,76,2
viral,crane,4 guesses,3,mural,BBGGG,1.0,2,1
viral,crane,4 guesses,4,viral,GGGGG,0.0,1,1
virus,crane,4 guesses,1,crane,BYBBB,-1.0,2315,91
virus,crane,4 guesses,2,south,YBYBB,5.203287667886994,91,2
virus,crane,4 guesses,3,usurp,YYBYB,1.0,2,1
virus,crane,4 guesses,4,virus,GGGGG,0.0,1,1
visit,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
visit,crane,4 guesses,2,spilt,YBYBG,5.519877237961287,263,2
visit,crane,4 guesses,3,midst,BYBYG,1.0,2,1
visit,crane,4 guesses,4,visit,GGGGG,0.0,1,1
visor,crane,3 guesses,1,crane,BYBBB,-1.0,2315,91
visor,crane,3 guesses,2,south,YYBBB,5.203287667886994,91,1
visor,crane,3 guesses,3,visor,GGGGG,0.0,1,1
vista,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
vista,crane,3 guesses,2,pilot,BGBBY,4.938599566165265,143,1
vista,crane,3 guesses,3,vista,GGGGG,0.0,1,1
vital,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
vital,crane,4 guesses,2,pilot,BGYBY,4.938599566165265,143,2
vital,crane,4 guesses,3,tidal,YGBGG,1.0,2,1
vital,crane,4 guesses,4,vital,GGGGG,0.0,1,1
vivid,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
vivid,crane,4 guesses,2,spilt,BBYBB,5.519877237961287,263,10
vivid,crane,4 guesses,3,idiom,YYYBB,2.6464393446710153,10,1
vivid,crane,4 guesses,4,vivid,GGGGG,0.0,1,1
vixen,crane,4 guesses,1,crane,BBBYY,-1.0,2315,66
vixen,crane,4 guesses,2,solid,BBBYB,4.244592416871023,66,7
vixen,crane,4 guesses,3,given,BGYGG,2.5216406363433186,7,1
vixen,crane,4 guesses,4,vixen,GGGGG,0.0,1,1
vocal,crane,4 guesses,1,crane,YBYBB,-1.0,2315,32
vocal,crane,4 guesses,2,match,BYBYB,3.7264097655573916,32,8
vocal,crane,4 guesses,3,focal,BGGGG,2.5,8,1
vocal,crane,4 guesses,4,vocal,GGGGG,0.0,1,1
vodka,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
vodka,crane,4 guesses,2,pilot,BBBYB,4.938599566165265,143,3
vodka,crane,4 guesses,3,dogma,YGBBG,1.5849625007211559,3,1
vodka,crane,4 guesses,4,vodka,GGGGG,0.0,1,1
vogue,crane,4 guesses,1,crane,BBBBG,-1.0,2315,76
vogue,crane,4 guesses,2,guilt,YYBBB,4.934895277366996,76,3
vogue,crane,4 guesses,3,fugue,BBGGG,1.5849625007211559,3,1
vogue,crane,4 guesses,4,vogue,GGGGG,0.0,1,1
voice,crane,3 guesses,1,crane,YBBBG,-1.0,2315,7
voice,crane,3 guesses,2,scope,BYYBG,2.1280852788913944,7,1
voice,crane,3 guesses,3,voice,GGGGG,0.0,1,1
voila,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
voila,crane,3 guesses,2,pilot,BYYYB,4.938599566165265,143,1
voila,crane,3 guesses,3,voila,GGGGG,0.0,1,1
vomit,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
vomit,crane,4 guesses,2,spilt,BBYBG,5.519877237961287,263,7
vomit,crane,4 guesses,3,might,YYBBG,2.5216406363433186,7,1
vomit,crane,4 guesses,4,vomit,GGGGG,0.0,1,1
voter,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
voter,crane,4 guesses,2,sever,BBYGG,4.260015006861911,143,2
voter,crane,4 guesses,3,viper,GBBGG,1.0,2,1
voter,crane,4 guesses,4,voter,GGGGG,0.0,1,1
vouch,crane,4 guesses,1,crane,YBBBB,-1.0,2315,65
vouch,crane,4 guesses,2,touch,BGGGG,4.78038233682537,65,2
vouch,crane,4 guesses,3,pouch,BGGGG,1.0,2,1
vouch,crane,4 guesses,4,vouch,GGGGG,0.0,1,1
vowel,crane,5 guesses,1,crane,BBBBY,-1.0,2315,153
vowel,crane,5 guesses,2,sleet,BYBGB,5.40417109232179,153,9
vowel,crane,5 guesses,3,dowel,BGGGG,2.7254805569978675,9,2
vowel,crane,5 guesses,4,bowel,BGGGG,1.0,2,1
vowel,crane,5 guesses,5,vowel,GGGGG,0.0,1,1
vying,crane,5 guesses,1,crane,BBBGB,-1.0,2315,54
vying,crane,5 guesses,2,gusto,YBBBB,4.480924770321409,54,4
vying,crane,5 guesses,3,dying,BGGGG,1.5,4,2
vying,crane,5 guesses,4,lying,BGGGG,1.0,2,1
vying,crane,5 guesses,5,vying,GGGGG,0.0,1,1
wacky,crane,4 guesses,1,crane,YBYBB,-1.0,2315,32
wacky,crane,4 guesses,2,match,BGBYB,3.7264097655573916,32,2
wacky,crane,4 guesses,3,basic,BGBBY,1.0,2,1
wacky,crane,4 guesses,4,wacky,GGGGG,0.0,1,1
wafer,crane,4 guesses,1,crane,BYYBY,-1.0,2315,51
wafer,crane,4 guesses,2,later,BGBGG,3.8551128265185364,51,11
wafer,crane,4 guesses,3,gamer,BGBGG,1.8676338909712125,11,6
wafer,crane,4 guesses,4,wafer,GGGGG,1.7924812503605778,6,1
wager,crane,4 guesses,1,crane,BYYBY,-1.0,2315,51
wager,crane,4 guesses,2,later,BGBGG,3.8551128265185364,51,11
wager,crane,4 guesses,3,gamer,YGBGG,1.8676338909712125,11,1
wager,crane,4 guesses,4,wager,GGGGG,0.0,1,1
wagon,crane,4 guesses,1,crane,BBYYB,-1.0,2315,50
wagon,crane,4 guesses,2,talon,BGBGG,4.358242691024846,50,2
wagon,crane,4 guesses,3,mason,BGBGG,1.0,2,1
wagon,crane,4 guesses,4,wagon,GGGGG,0.0,1,1
waist,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
waist,crane,4 guesses,2,pilot,BYBBG,4.938599566165265,143,5
waist,crane,4 guesses,3,admit,YBBYG,1.9219280948873623,5,1
waist,crane,4 guesses,4,waist,GGGGG,0.0,1,1
waive,crane,4 guesses,1,crane,BBYBG,-1.0,2315,54
waive,crane,4 guesses,2,basil,BGBYB,4.019876678613265,54,2
waive,crane,4 guesses,3,maize,BGGBG,1.0,2,1
waive,crane,4 guesses,4,waive,GGGGG,0.0,1,1
waltz,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
waltz,crane,4 guesses,2,pilot,BBGBY,4.938599566165265,143,2
waltz,crane,4 guesses,3,salty,BGGGB,1.0,2,1
waltz,crane,4 guesses,4,waltz,GGGGG,0.0,1,1
warty,crane,4 guesses,1,crane,BYYBB,-1.0,2315,76
